LogIntensity,ResolutionRange
2.919148,5.14-5.01
5.572159,5.14-5.01
5.955462,5.14-5.01
5.270084,5.14-5.01
6.158339,5.14-5.01
4.144090,5.14-5.01
5.349273,5.14-5.01
6.652458,5.14-5.01
5.528372,5.14-5.01
6.377435,5.14-5.01
2.988181,5.14-5.01
5.766485,5.14-5.01
5.800960,5.14-5.01
5.114331,5.14-5.01
2.559801,5.14-5.01
5.809787,5.14-5.01
1.212839,5.14-5.01
2.444112,5.14-5.01
4.320516,5.14-5.01
5.173541,5.14-5.01
3.259972,5.14-5.01
4.500835,5.14-5.01
3.255169,5.14-5.01
5.183872,5.14-5.01
6.334862,5.14-5.01
6.160995,5.14-5.01
6.199976,5.14-5.01
3.283035,5.14-5.01
5.122743,5.14-5.01
4.021404,5.14-5.01
5.125205,5.14-5.01
2.834840,5.14-5.01
5.206691,5.14-5.01
5.099158,5.14-5.01
4.420572,5.14-5.01
4.677143,5.14-5.01
5.270084,5.14-5.01
7.566180,5.14-5.01
5.476048,5.14-5.01
2.662177,5.14-5.01
7.147523,5.14-5.01
7.307033,5.14-5.01
6.845906,5.14-5.01
6.652458,5.14-5.01
4.888981,5.14-5.01
4.303385,5.14-5.01
5.169738,5.14-5.01
6.794740,5.14-5.01
6.087616,5.14-5.01
5.174379,5.14-5.01
6.817109,5.14-5.01
5.717670,5.14-5.01
5.072889,5.14-5.01
4.926166,5.14-5.01
5.519688,5.14-5.01
2.882156,5.14-5.01
6.232185,5.14-5.01
2.924045,5.14-5.01
5.329091,5.14-5.01
6.169512,5.14-5.01
3.320766,5.14-5.01
3.788731,5.14-5.01
4.142330,5.14-5.01
0.463291,5.14-5.01
5.392653,5.14-5.01
5.117005,5.14-5.01
2.587193,5.14-5.01
6.946700,5.14-5.01
5.464290,5.14-5.01
5.953903,5.14-5.01
4.184607,5.14-5.01
4.749449,5.14-5.01
6.201689,5.14-5.01
3.720440,5.14-5.01
6.021186,5.14-5.01
5.953903,5.14-5.01
2.662177,5.14-5.01
3.055640,5.14-5.01
5.713598,5.14-5.01
5.056451,5.14-5.01
4.057902,5.14-5.01
5.955462,5.14-5.01
5.601296,5.14-5.01
6.253459,5.14-5.01
4.832036,5.14-5.01
4.665548,5.14-5.01
4.348094,5.14-5.01
6.232185,5.14-5.01
6.414779,5.14-5.01
7.147523,5.14-5.01
4.743125,5.14-5.01
4.415281,5.14-5.01
4.448950,5.14-5.01
5.169738,5.14-5.01
2.834840,5.14-5.01
5.836196,5.14-5.01
6.313929,5.14-5.01
6.737159,5.14-5.01
5.919355,5.14-5.01
3.249840,5.14-5.01
1.782085,5.14-5.01
6.169512,5.14-5.01
4.503069,5.14-5.01
4.768532,5.14-5.01
1.243806,5.14-5.01
5.572159,5.14-5.01
7.138161,5.14-5.01
5.684504,5.14-5.01
2.882156,5.14-5.01
3.720440,5.14-5.01
3.801891,5.14-5.01
5.949039,5.14-5.01
4.812212,5.14-5.01
5.360543,5.14-5.01
3.322935,5.14-5.01
3.800552,5.14-5.01
2.173034,5.14-5.01
1.204035,5.14-5.01
4.868645,5.14-5.01
5.836196,5.14-5.01
4.168337,5.14-5.01
3.725035,5.14-5.01
5.687111,5.14-5.01
1.928185,5.14-5.01
1.782085,5.14-5.01
6.407004,5.14-5.01
3.788998,5.14-5.01
3.701269,5.14-5.01
6.920232,5.14-5.01
4.768532,5.14-5.01
7.283091,5.14-5.01
6.523614,5.14-5.01
8.284726,5.14-5.01
3.283035,5.14-5.01
5.940047,5.14-5.01
4.331543,5.14-5.01
4.477296,5.14-5.01
3.017448,5.14-5.01
4.239202,5.14-5.01
2.919148,5.14-5.01
5.079848,5.14-5.01
3.567584,5.14-5.01
6.989551,5.14-5.01
4.415281,5.14-5.01
5.736750,5.14-5.01
6.341001,5.14-5.01
6.209105,5.14-5.01
3.602383,5.14-5.01
0.615597,5.14-5.01
5.459557,5.14-5.01
2.325564,5.14-5.01
6.765183,5.14-5.01
5.564591,5.14-5.01
5.539642,5.14-5.01
4.142330,5.14-5.01
6.341001,5.14-5.01
4.621185,5.14-5.01
5.823998,5.14-5.01
6.158339,5.14-5.01
2.493506,5.14-5.01
5.206691,5.14-5.01
2.924045,5.14-5.01
5.071728,5.14-5.01
4.657922,5.14-5.01
4.184607,5.14-5.01
6.575534,5.14-5.01
4.755968,5.14-5.01
4.581707,5.14-5.01
5.564591,5.14-5.01
5.011502,5.14-5.01
4.855605,5.14-5.01
4.483795,5.14-5.01
2.067882,5.14-5.01
5.919355,5.14-5.01
4.312260,5.14-5.01
1.004541,5.14-5.01
4.057902,5.14-5.01
5.056451,5.14-5.01
6.946700,5.14-5.01
7.270007,5.14-5.01
3.249840,5.14-5.01
6.377435,5.14-5.01
4.953505,5.14-5.01
6.200152,5.14-5.01
4.272603,5.14-5.01
5.260527,5.14-5.01
4.926166,5.14-5.01
2.955352,5.14-5.01
5.720161,5.14-5.01
5.783870,5.14-5.01
6.949444,5.14-5.01
6.949444,5.14-5.01
4.276277,5.14-5.01
6.993705,5.14-5.01
6.920232,5.14-5.01
4.868645,5.14-5.01
3.567424,5.14-5.01
5.736750,5.14-5.01
4.844665,5.14-5.01
7.307033,5.14-5.01
4.448950,5.14-5.01
5.713598,5.14-5.01
5.461943,5.14-5.01
6.087616,5.14-5.01
4.035645,5.14-5.01
4.129213,5.14-5.01
4.627818,5.14-5.01
5.079848,5.14-5.01
5.371784,5.14-5.01
3.502252,5.14-5.01
7.132289,5.14-5.01
7.138161,5.14-5.01
4.461459,5.14-5.01
3.127943,5.14-5.01
1.004541,5.14-5.01
5.371784,5.14-5.01
3.420296,5.14-5.01
5.923677,5.14-5.01
4.953505,5.14-5.01
4.855605,5.14-5.01
5.053959,5.14-5.01
2.559801,5.14-5.01
5.761466,5.14-5.01
1.928185,5.14-5.01
3.565838,5.14-5.01
5.940047,5.14-5.01
6.738563,5.14-5.01
2.129018,5.14-5.01
4.677143,5.14-5.01
4.746773,5.14-5.01
5.476048,5.14-5.01
3.502252,5.14-5.01
5.800960,5.14-5.01
5.956601,5.14-5.01
3.322935,5.14-5.01
2.609776,5.14-5.01
6.124632,5.14-5.01
2.609776,5.14-5.01
3.867273,5.14-5.01
4.026404,5.14-5.01
1.461235,5.14-5.01
6.334862,5.14-5.01
6.575534,5.14-5.01
4.870848,5.14-5.01
4.681314,5.14-5.01
5.071728,5.14-5.01
0.463291,5.14-5.01
5.923677,5.14-5.01
4.723928,5.14-5.01
4.461459,5.14-5.01
3.976778,5.14-5.01
3.259972,5.14-5.01
3.550143,5.14-5.01
5.117005,5.14-5.01
3.836239,5.14-5.01
6.117377,5.14-5.01
5.183872,5.14-5.01
6.414779,5.14-5.01
5.761466,5.14-5.01
5.478003,5.14-5.01
1.271515,5.14-5.01
4.239202,5.14-5.01
5.360543,5.14-5.01
6.935977,5.14-5.01
1.973203,5.14-5.01
4.026404,5.14-5.01
5.375099,5.14-5.01
4.761742,5.14-5.01
5.453450,5.14-5.01
6.989551,5.14-5.01
6.022098,5.14-5.01
6.200152,5.14-5.01
5.528372,5.14-5.01
6.214796,5.14-5.01
3.883497,5.14-5.01
6.698253,5.14-5.01
2.493506,5.14-5.01
5.519688,5.14-5.01
0.859201,5.14-5.01
7.132289,5.14-5.01
6.209105,5.14-5.01
5.959752,5.14-5.01
1.973203,5.14-5.01
3.565843,5.14-5.01
4.503069,5.14-5.01
3.836239,5.14-5.01
5.562320,5.14-5.01
1.915023,5.14-5.01
5.053959,5.14-5.01
4.870848,5.14-5.01
7.297957,5.14-5.01
6.450195,5.14-5.01
6.021186,5.14-5.01
4.320516,5.14-5.01
5.432177,5.14-5.01
4.155662,5.14-5.01
5.459557,5.14-5.01
6.523614,5.14-5.01
5.392653,5.14-5.01
1.204035,5.14-5.01
3.255169,5.14-5.01
4.272603,5.14-5.01
4.331543,5.14-5.01
3.320766,5.14-5.01
5.601296,5.14-5.01
4.888981,5.14-5.01
3.800552,5.14-5.01
6.450195,5.14-5.01
5.511102,5.14-5.01
6.817736,5.14-5.01
4.488878,5.14-5.01
6.429163,5.14-5.01
4.761742,5.14-5.01
1.243806,5.14-5.01
5.095724,5.14-5.01
5.248759,5.14-5.01
3.976778,5.14-5.01
5.322732,5.14-5.01
5.823998,5.14-5.01
5.539642,5.14-5.01
6.105694,5.14-5.01
5.464290,5.14-5.01
6.150499,5.14-5.01
4.483795,5.14-5.01
7.283091,5.14-5.01
4.388739,5.14-5.01
5.555564,5.14-5.01
2.587193,5.14-5.01
5.809787,5.14-5.01
4.522900,5.14-5.01
4.812212,5.14-5.01
5.776278,5.14-5.01
6.199976,5.14-5.01
4.755968,5.14-5.01
5.717670,5.14-5.01
4.502976,5.14-5.01
6.737159,5.14-5.01
2.956962,5.14-5.01
4.155662,5.14-5.01
4.581707,5.14-5.01
5.766485,5.14-5.01
5.095724,5.14-5.01
3.966571,5.14-5.01
2.173034,5.14-5.01
7.566180,5.14-5.01
5.687111,5.14-5.01
4.500835,5.14-5.01
1.520466,5.14-5.01
6.253459,5.14-5.01
5.511102,5.14-5.01
5.015402,5.14-5.01
4.502976,5.14-5.01
7.297957,5.14-5.01
1.271515,5.14-5.01
4.540135,5.14-5.01
2.480723,5.14-5.01
4.832036,5.14-5.01
4.550713,5.14-5.01
4.749449,5.14-5.01
4.856944,5.14-5.01
5.099158,5.14-5.01
6.218997,5.14-5.01
6.429163,5.14-5.01
4.522900,5.14-5.01
5.173541,5.14-5.01
3.121616,5.14-5.01
3.988655,5.14-5.01
5.174379,5.14-5.01
3.292024,5.14-5.01
2.948048,5.14-5.01
3.017448,5.14-5.01
4.021404,5.14-5.01
4.129213,5.14-5.01
6.071002,5.14-5.01
3.690475,5.14-5.01
6.935977,5.14-5.01
3.718387,5.14-5.01
2.603190,5.14-5.01
2.603190,5.14-5.01
3.966571,5.14-5.01
4.820812,5.14-5.01
5.555564,5.14-5.01
3.690475,5.14-5.01
1.461235,5.14-5.01
3.988655,5.14-5.01
4.179910,5.14-5.01
5.567088,5.14-5.01
4.820812,5.14-5.01
6.373697,5.14-5.01
3.550143,5.14-5.01
2.434729,5.14-5.01
3.055640,5.14-5.01
6.313929,5.14-5.01
6.698253,5.14-5.01
2.988181,5.14-5.01
5.432177,5.14-5.01
1.921270,5.14-5.01
4.303983,5.14-5.01
6.124632,5.14-5.01
5.080647,5.14-5.01
5.453450,5.14-5.01
3.863845,5.14-5.01
4.743125,5.14-5.01
4.540135,5.14-5.01
6.765183,5.14-5.01
2.129018,5.14-5.01
1.921270,5.14-5.01
5.956601,5.14-5.01
4.303983,5.14-5.01
4.669206,5.14-5.01
3.863845,5.14-5.01
